Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3207806;Mülheim-Kärlich;Muelheim-Kaerlich;Milkhajm-Kerlikh,Mjul'khajm-Kerlikh,Muelheim-Kaerlich,Mulheim-Karlich,Mülheim-Kärlich,mi er hai mu-ke er li xi,mwlhaym-krlysh,mwlhaym-kyrlysh,myuruhaimu=kerurihi,Милхајм-Керлих,Мюльхайм-Керлих,مولهايم-كيرليش,مولهایم-کرلیش,ミュールハイム＝ケルリヒ,米尔海姆-克尔利希;P;PPL;DE;Germany;;08;00;07137;07137216;10451;;92;Europe/Berlin;2015-09-05;Germany;50.3851, 7.4989
2803537;Zwiesel;Zwiesel;Cvizel,Cvizel',Zwiesel,Zwiesl,Zwisel,ci wei sai er,tswyzl,Цвизел,Цвизель,Цвізель,Ցվիզել,تسویزل,茨维塞尔;P;PPL;DE;Germany;;02;092;09276;09276148;10327;;629;Europe/Berlin;2013-02-19;Germany;49.01693, 13.23765
2832228;Sigmarszell;Sigmarszell;Zigmarscel,Zigmarscell',xi ge ma er si ce er,Зигмарсцел,Зигмарсцелль,Зігмарсцелль,Զիգմարսցել,西格马尔斯策尔;P;PPLA4;DE;Germany;;02;097;09776;09776126;2641;;478;Europe/Berlin;2011-04-25;Germany;47.58333, 9.76667
3035776;Availles-Limouzine;Availles-Limouzine;Availles,Availles-Limouzine,Availles-la-Montagne,Avaj Limuzen,Avaj-Limuzin,Avalha Lemosina,Avalhas Lemosinas,a wei lei li mu qi na,Авай-Лимузин,Авай-Лімузін,Авај Лимузен,阿韦勒利穆齐纳;P;PPL;FR;France;;75;86;862;86015;1399;;135;Europe/Paris;2022-02-05;France;46.12112, 0.65529
2798445;Faulx-Les Tombes;Faulx-Les Tombes;Gesves (Faulx-Les Tombes);P;PPL;BE;Belgium;;WAL;WNA;92;92054;1779;;163;Europe/Brussels;2020-05-25;Belgium;50.42708, 5.02075
2804754;Zeppelinheim;Zeppelinheim;Zeppelinheim;P;PPL;DE;Germany;;05;064;06438;06438009;1350;;116;Europe/Berlin;2023-08-17;Germany;50.03538, 8.61333
2827613;Steinwenden;Steinwenden;;P;PPLA4;DE;Germany;;08;00;07335;07335044;2535;;243;Europe/Berlin;2017-04-26;Germany;49.45708, 7.52726
2828105;Steinfurt;Steinfurt;Shhajnfurt,Shtajnfurt,Staynfurt,Stemmert,ashtaynfwrt,shi tai yin fu er te,shtaynfwrt,Ştaynfurt,Штайнфурт,Штајнфурт,Щайнфурт,اشتاینفورت,شتاينفورت,施泰因富尔特;P;PPLA3;DE;Germany;;07;055;05566;05566084;34601;;59;Europe/Berlin;2019-09-05;Germany;52.15045, 7.33664
2831239;Sonnefeld;Sonnefeld;Zonefeld,Zonnefel'd,suo nei fei er de,zon'neferuto,Зонефелд,Зоннефельд,Զոնեֆելդ,ゾンネフェルト,索内费尔德;P;PPLA4;DE;Germany;;02;094;09473;09473166;5345;;315;Europe/Berlin;2011-04-25;Germany;50.21667, 11.13333
2970606;Vatan;Vatan;Vastan,Vasten,Vatan,Watan;P;PPL;FR;France;;24;36;364;36230;1970;;129;Europe/Paris;2016-02-18;France;47.07447, 1.8101
2976258;Sanary-sur-Mer;Sanary-sur-Mer;Sanari-sjur-Mer,Sanary,Sanary-sur-Mer,Sant Nari,bin hai sa na li,Санари-сюр-Мер,Санарі-сюр-Мер,滨海萨纳里;P;PPL;FR;France;;93;83;832;83123;19166;;9;Europe/Paris;2019-08-07;France;43.11985, 5.80155
2979826;Saint-Germain-de-Lusignan;Saint-Germain-de-Lusignan;Germain-Lusignan,Saint-Germain,Saint-Germain-de-Lusignan;P;PPL;FR;France;;75;17;171;17339;1179;;36;Europe/Paris;2019-11-06;France;45.44987, -0.46059
2980597;Sainte-Foy;Sainte-Foy;Le Desert,Le Désert,Sainte-Foy;P;PPL;FR;France;;52;85;853;85214;1443;;17;Europe/Paris;2020-10-14;France;46.5455, -1.67527
2985416;Préseau;Preseau;Perziau,Preseau,Prezo,Préseau,Pérziau,pu lei zuo,Презо,普雷佐;P;PPL;FR;France;;32;59;596;59471;1884;;76;Europe/Paris;2016-02-18;France;50.31122, 3.57434
2985929;Port-sur-Saône;Port-sur-Saone;Port-sur-Saone,Port-sur-Saône;P;PPL;FR;France;;27;70;702;70421;2839;;231;Europe/Paris;2016-02-18;France;47.68774, 6.05011
2986227;Pont-de-Vaux;Pont-de-Vaux;Pont,Pont-de-Vaux;P;PPL;FR;France;;84;01;012;01305;2055;;177;Europe/Paris;2019-06-05;France;46.43326, 4.94473
2989820;Nyoiseau;Nyoiseau;Nyoiseau;P;PPL;FR;France;;52;49;494;49331;1588;;43;Europe/Paris;2017-05-29;France;47.71667, -0.91667
2990364;Nilvange;Nilvange;Nilvange;P;PPL;FR;France;;44;57;577;57508;5430;;233;Europe/Paris;2019-03-26;France;49.34224, 6.04964
2992166;Montpellier;Montpellier;MPL,Manpel'e,Monpel'e,Monpele,Monpelie,Monpelje,Monpeljeo,Monpeljē,Monpeljė,Monpelye,Monspessulanus,Montpelhier,Montpelhièr,Montpeller,Montpellier,Montpelyier,Montpelyiér,mamtapeli'e,meng bi li ai,meng bi li ye,mngpex liye,mongpellie,monperie,mwnblyyh,mwnplyh,mwnplyyh,Μονπελιέ,Манпелье,Монпелие,Монпелье,Монпельє,Монпелје,Монпеље,Մոնպելիե,מונפלייה,مونبلييه,مونٹپلائیر,مونپلیه,مونپیلیے,مون‌پلیه,माँतपेलिए,มงเปอลีเย,მონპელიე,モンペリエ,夢比利耶,蒙庇利埃,蒙彼利埃,몽펠리에;P;PPLA2;FR;France;;76;34;343;34172;248252;;55;Europe/Paris;2021-08-03;France;43.61093, 3.87635
2992506;Montguyon;Montguyon;Mongjujon,Mongvion,Montguyon,meng te ji weng,Монгвіон,Монгюйон,蒙特吉翁;P;PPL;FR;France;;75;17;171;17241;1572;;58;Europe/Paris;2019-11-06;France;45.21668, -0.18715
2922580;Gardelegen;Gardelegen;Gardelegen,Gardelengen,Garlae,Garlä,ghardhlyghn,jia er de lai gen,Гарделеген,غاردهليغن,گراده‌لگن,加尔德莱根;P;PPL;DE;Germany;;14;00;15081;15081135;11868;;49;Europe/Berlin;2015-09-04;Germany;52.5252, 11.39523
2941285;Burghaslach;Burghaslach;Burgaslakh,Burghaslach,Burghaslax,Burgkhaslakh,bu er ge ha si la,Бургаслах,Бургхаслах,Բուրգհասլախ,布尔格哈斯拉;P;PPL;DE;Germany;;02;095;09575;09575116;2514;;298;Europe/Berlin;2013-02-19;Germany;49.73313, 10.6007
2948058;Blankenhain;Blankenhain;Blankenkhajn,blanknhayn,bu lan ken hai en,Бланкенхайн,Бланкенхајн,بلانكنهاين,بلنکن‌هاین,布兰肯海恩;P;PPL;DE;Germany;;15;00;16071;16071008;6920;;356;Europe/Berlin;2015-09-05;Germany;50.85993, 11.3439
2953327;Bad Sülze;Bad Suelze;Bad Suelze,Bad Sülze,Bad Zilce,Bad-Zjul'ce,Badzilce,Bādzilce,ba te xu er ce,bad zwltsh,bad zwlzh,Бад Зилце,Бад-Зюльце,Бад-Зүльце,باد زولتسه,باد زولزه,巴特叙尔策;P;PPL;DE;Germany;;12;00;13073;13073007;1938;;8;Europe/Berlin;2015-09-05;Germany;54.11084, 12.66054
2953504;Baden-Baden;Baden-Baden;Aquae Aureliae,Badehn-Badehn,Baden,Baden-Baden,Badenas-Badenas,Badenbadene,Banten-Banten,Bādenbādene,FKB,b+b,ba deng-ba deng,baden=baden,badenbaden,badn badn,badn-badn,Μπάντεν-Μπάντεν,Баден-Баден,Бадэн-Бадэн,Բադեն-Բադեն,באדן-באדן,بادن بادن,بادن-بادن,バーデン＝バーデン,巴登-巴登,바덴바덴;P;PPL;DE;Germany;;01;082;08211;08211000;55449;;169;Europe/Berlin;2021-11-14;Germany;48.7606, 8.23975
2957185;Altglienicke;Altglienicke;Al'tglinike,Berlin-Altglienicke,altglynyk,Альтглинике,التگلینیک;P;PPLX;DE;Germany;;16;00;11000;11000000;29595;;45;Europe/Berlin;2022-08-05;Germany;52.41116, 13.5355
3272457;Rödersheim-Gronau;Rodersheim-Gronau;Roedersheim-Gronau,Rödersheim-Gronau;P;PPLA4;DE;Germany;;08;00;07338;07338022;2903;;107;Europe/Berlin;2015-03-04;Germany;49.43, 8.26139
3035548;Azay-le-Rideau;Azay-le-Rideau;Asiacus Ridelli,Azay,Azay-le-Rideau,Aze le Rido,Aze-le-Rido,Azeh-ljo-Rido,a ze lai li duo,ajeleulido,aze=ru=rido cheng,Азе ле Ридо,Азе-ле-Ридо,Азэ-лё-Ридо,アゼ＝ル＝リドー城,阿泽莱里多,아제르리도;P;PPL;FR;France;;24;37;372;37014;3275;;86;Europe/Paris;2023-03-02;France;47.26405, 0.47132
2976021;Sare;Sare;Sar,Sara,Sare,sa er,Сар,سارے,萨尔;P;PPL;FR;France;;75;64;641;64504;2330;;81;Europe/Paris;2020-02-07;France;43.31267, -1.58023
2995487;Marsanne;Marsanne;Marsanne;P;PPL;FR;France;;84;26;262;26176;1064;;249;Europe/Paris;2019-06-05;France;44.64204, 4.87529
2996645;Mainvilliers;Mainvilliers;Mainvilliers;P;PPL;FR;France;;24;28;281;28229;10505;;161;Europe/Paris;2016-02-18;France;48.45003, 1.45607
3003672;Le Longeron;Le Longeron;Le Longeron;P;PPL;FR;France;;52;49;492;49301;2004;;121;Europe/Paris;2016-12-10;France;47.01845, -1.05763
3008166;La Ménitré;La Menitre;La Menitre,La Menitré,La Ménitré,La-Menitre,la mei ni te lei,Ла-Менітре,لا مینیٹری,拉梅尼特雷;P;PPL;FR;France;;52;49;493;49201;2020;;22;Europe/Paris;2020-10-14;France;47.40254, -0.26857
3014661;Grignan;Grignan;Grignan,Grin'jan,Grinhan,ge li ni ang,Гриньян,格里尼昂;P;PPL;FR;France;;84;26;262;26146;1443;;198;Europe/Paris;2019-06-05;France;44.41967, 4.90785
3018794;Fécamp;Fecamp;Fecamp,Fecan,Fekam,Fekan,Fiscamnum,Fécamp,Fécan,Secamp,Sècamp,fei kang,fekan,pekang,Фекам,Фекан,フェカン,费康,페캉;P;PPL;FR;France;;28;76;762;76259;22003;;17;Europe/Paris;2016-02-18;France;49.75787, 0.37457
3027513;Challans;Challans;Challans,Shalan,Shallan,sha lang,shalan,Шалан,Шаллан,شالان,沙朗;P;PPL;FR;France;;52;85;853;85047;18947;;13;Europe/Paris;2020-10-14;France;46.8458, -1.87942
3034964;Bardos;Bardos;Bardos,Bardoze;P;PPL;FR;France;;75;64;641;64094;1453;;124;Europe/Paris;2020-02-07;France;43.47511, -1.20354
2807558;Wirdum;Wirdum;;P;PPLA4;DE;Germany;;06;00;03452;03452026;1096;;0;Europe/Berlin;2017-04-26;Germany;53.47667, 7.20594
2844274;Rötgesbüttel;Rotgesbuttel;Retgesbitel,Rjotgesbjuttel',Roetgesbuettel,Rötgesbüttel,lei te ge si bi te er,Ретгесбител,Рётгесбюттель,勒特格斯比特尔;P;PPLA4;DE;Germany;;06;00;03151;03151023;2216;;66;Europe/Berlin;2015-03-04;Germany;52.41667, 10.53333
2756767;Doetinchem;Doetinchem;Doetinchem,Dutinkhem,Дутинхем;P;PPL;NL;Netherlands;;03;0222;;;49906;;17;Europe/Amsterdam;2017-10-17;Netherlands;51.965, 6.28889
2790504;Naast;Naast;;P;PPL;BE;Belgium;;WAL;WHT;55;55040;2832;;97;Europe/Brussels;2020-04-05;Belgium;50.55413, 4.10082
2794941;Jehay;Jehay;Amay (Jehay);P;PPL;BE;Belgium;;WAL;WLG;61;61003;1404;;191;Europe/Brussels;2020-04-05;Belgium;50.5731, 5.32382
2982628;Rouffiac-Tolosan;Rouffiac-Tolosan;Rouffiac,Rouffiac-Tolosan,Rouffire;P;PPL;FR;France;;76;31;313;31462;1590;;216;Europe/Paris;2016-02-18;France;43.66576, 1.52521
2986178;Ponthierry;Ponthierry;;P;PPL;FR;France;;11;77;772;77407;12158;;45;Europe/Paris;2016-02-18;France;48.53366, 2.54419
2986248;Pont-de-Larn;Pont-de-Larn;Pont-de-Larn;P;PPL;FR;France;;76;81;812;81209;2913;;245;Europe/Paris;2020-05-07;France;43.50447, 2.40582
2991390;Moussac;Moussac;Moussac;P;PPL;FR;France;;76;30;302;30184;1108;;89;Europe/Paris;2020-06-10;France;43.98244, 4.22863
2993864;Millery;Millery;Millery;P;PPL;FR;France;;84;69;691;69133;3604;;288;Europe/Paris;2019-06-05;France;45.63232, 4.78207
2994895;Mazargues;Mazargues;;P;PPLX;FR;France;;93;13;133;13055;17527;;37;Europe/Paris;2018-08-22;France;43.24622, 5.39788
3003859;Le Haillan;Le Haillan;Halhan,Le Haillan,Le-Ajan,lei ai lang,Ле-Аян,勒艾朗;P;PPL;FR;France;;75;33;332;33200;8880;;36;Europe/Paris;2020-01-08;France;44.87161, -0.67691
2918659;Gottfrieding;Gottfrieding;Gotfriding,Gottfriding,Gottfrieding,Gottfriedinger Schwaig,ge te fu li ding,gwtfrydyng,Готтфридинг,Готтфрідінг,Готфридинг,Գոթֆրիդինգ,گوتفریدینگ,戈特弗里丁;P;PPLA4;DE;Germany;;02;092;09279;09279116;2160;;360;Europe/Berlin;2017-04-26;Germany;48.63737, 12.53561
2926419;Flacht;Flacht;;P;PPLA4;DE;Germany;;08;00;07141;07141043;1189;;124;Europe/Berlin;2017-03-28;Germany;50.34528, 8.05028
2928605;Ettringen;Ettringen;;P;PPLA4;DE;Germany;;08;00;07137;07137025;2851;;388;Europe/Berlin;2011-04-25;Germany;50.35, 7.21667
2940959;Burow;Burow;Burow;P;PPL;DE;Germany;;12;00;13071;13071022;1258;;40;Europe/Berlin;2018-12-04;Germany;53.77372, 13.27318
2943292;Brumby;Brumby;Brumby;P;PPL;DE;Germany;;14;00;15089;15089310;1046;;71;Europe/Berlin;2018-07-04;Germany;51.89635, 11.71751
2944648;Breitenborn;Breitenborn;Breitenborn,Breitenborn Amt Wachtersbach,Breitenborn Amt Wächtersbach,Breitenborn uber Budingen,Breitenborn über Büdingen;P;PPL;DE;Germany;;05;064;06435;06435012;1089;;190;Europe/Berlin;2022-08-03;Germany;50.26282, 9.18703
2951134;Bad Belzig;Bad Belzig;Belzig;P;PPLA3;DE;Germany;;11;00;12069;12069020;11999;88;84;Europe/Berlin;2015-11-06;Germany;52.14184, 12.59272
8378906;Burg Unter-Falkenstein;Burg Unter-Falkenstein;Neu-Falkenstein;P;PPLG;DE;Germany;;02;091;09187;09187131;0;536;1256;Europe/Berlin;2012-08-24;Germany;47.7044, 12.10466
12110952;Pappelberg;Pappelberg;;P;PPLX;DE;Germany;;06;00;03101;03101000;2655;;79;Europe/Berlin;2020-01-02;Germany;52.28463, 10.57363
2863083;Niederndodeleben;Niederndodeleben;Nedderndo'lae,Nedderndo'lä,Niderndodeleben,Niederndodeleben,Нидерндоделебен;P;PPL;DE;Germany;;14;00;15083;15083298;4307;79;80;Europe/Berlin;2015-12-11;Germany;52.13416, 11.50085
2885895;Königsee;Koenigsee;Kenigze,Kjonigzee,Koenigsee,Konigsee,Konigssee,Königsee,Königssee,ke ni ge sai,kwnyghzyh,kwnygzy,Кенигзе,Кёнигзее,كونيغزيه,کونیگزی,克尼格塞;P;PPL;DE;Germany;;15;00;16073;16073112;5666;;374;Europe/Berlin;2015-09-05;Germany;50.66143, 11.09748
2890659;Kirchberg;Kirchberg;Kirchberg;P;PPL;DE;Germany;;13;00;14524;14524130;9400;;351;Europe/Berlin;2015-09-05;Germany;50.6219, 12.52449
2810317;Westerholt;Westerholt;;P;PPLA4;DE;Germany;;06;00;03462;03462018;2353;;0;Europe/Berlin;2011-04-25;Germany;53.6, 7.45
2825148;Südergellersen;Sudergellersen;;P;PPLA4;DE;Germany;;06;00;03355;03355035;1595;;56;Europe/Berlin;2011-04-25;Germany;53.21667, 10.3
2842568;Sachsen bei Ansbach;Sachsen bei Ansbach;Sachsen;P;PPL;DE;Germany;;02;095;09571;09571196;3349;;410;Europe/Berlin;2021-08-29;Germany;49.28999, 10.65971
2842656;Saara;Saara;Saara;P;PPL;DE;Germany;;15;00;16077;16077036;3199;;191;Europe/Berlin;2018-12-04;Germany;50.93284, 12.42096
3036300;Aubry-du-Hainaut;Aubry-du-Hainaut;Obri di Eno,Obri-dju-Eno,ou bu li di ai nuo,Обри ди Ено,Обри-дю-Ено,Обрі-дю-Ено,欧布里迪埃诺;P;PPL;FR;France;;32;59;596;59027;1480;;40;Europe/Paris;2016-02-18;France;50.36667, 3.46667
3037564;Anizy-le-Château;Anizy-le-Chateau;Anisy-la-Riviere,Anisy-la-Rivière,Anizy,Anizy-le-Chateau,Anizy-le-Château;P;PPL;FR;France;;32;02;022;02018;1917;;75;Europe/Paris;2020-06-10;France;49.50678, 3.45119
11919743;La Villette;La Villette;;P;PPLX;FR;France;;93;13;133;13055;8309;;23;Europe/Paris;2018-08-22;France;43.31181, 5.37391
3012109;Juillan;Juillan;Juillan,Julhan,Zhjujan,Zhujan,rui yi lang,Жуян,Жюйан,瑞伊朗;P;PPL;FR;France;;76;65;653;65235;3759;;329;Europe/Paris;2020-04-08;France;43.20072, 0.02326
3018011;Fontaines;Fontaines;Fontaines;P;PPL;FR;France;;27;71;712;71202;2166;;195;Europe/Paris;2016-02-18;France;46.84905, 4.77036
3019113;Falaise;Falaise;Falaise;P;PPL;FR;France;;28;14;142;14258;9107;;142;Europe/Paris;2016-02-18;France;48.89217, -0.19527
3026210;Château-Renard;Chateau-Renard;Chateaurenard,Châteaurenard,Reunion-sur-Ouanne,Réunion-sur-Ouanne,Shato-Renar,Shatorenar,sha tuo lei na er,Шато-Ренар,Шаторенар,沙托雷纳尔;P;PPL;FR;France;;24;45;451;45083;2296;;116;Europe/Paris;2018-04-05;France;47.93333, 2.93333
3027880;Cérilly;Cerilly;Cerilly,Cérilly;P;PPL;FR;France;;84;03;031;03048;1597;;336;Europe/Paris;2019-04-10;France;46.61791, 2.8208
3030757;Boutiers-Saint-Trojan;Boutiers-Saint-Trojan;Boutiers,Boutiers-Saint-Trojan,But'e-Sen-Trozhan,Butje Sen Trozhan,bu di ye er sheng te luo rang,Бутье-Сен-Трожан,Бутьє-Сен-Трожан,Бутје Сен Трожан,布蒂耶尔圣特罗让;P;PPL;FR;France;;75;16;162;16058;1430;;47;Europe/Paris;2019-10-09;France;45.71297, -0.29912
3031081;Bourbriac;Bourbriac;Boulvriag,Bourbriac,Burbriak,Burbrijak,Burgobriacum,bu er bu li a ke,Бурбриак,Бурбријак,Бурбріак,布尔布里阿克;P;PPL;FR;France;;53;22;222;22013;2349;;212;Europe/Paris;2020-08-12;France;48.47511, -3.18745
3031813;Bon-Encontre;Bon-Encontre;Bon Ankontr,Bon-Ankontr,Bon-Encontre,Bonencontre,bang ang kong te er,Бон Анконтр,Бон-Анконтр,邦昂孔特尔;P;PPL;FR;France;;75;47;471;47032;6076;;60;Europe/Paris;2020-01-08;France;44.186, 0.67134
2986653;Plouigneau;Plouigneau;Plouigneau,Plouigno,Pluin'o,pu lu yi gai ao,puruinyo,Плуиньо,Плуїньо,プルイニョー,普卢伊盖奥;P;PPL;FR;France;;53;29;293;29199;4311;;162;Europe/Paris;2020-06-10;France;48.56726, -3.70142
3003986;Le Grand-Lucé;Le Grand-Luce;Grand-Luce,Le Grand-Luce,Le Grand-Lucé;P;PPL;FR;France;;52;72;721;72143;2023;;122;Europe/Paris;2020-12-10;France;47.86523, 0.4688
2928047;Falkenau;Falkenau;Falkenau;P;PPL;DE;Germany;;13;00;14522;14522140;2119;;283;Europe/Berlin;2018-07-04;Germany;50.85559, 13.11718
2949133;Bienrode;Bienrode;;P;PPL;DE;Germany;;06;00;03101;03101000;1808;;69;Europe/Berlin;2020-01-02;Germany;52.32065, 10.52619
2952461;Barnstädt;Barnstaedt;Barnstadt,Barnstaedt,Barnstädt;P;PPLA4;DE;Germany;;14;00;15088;15088030;1230;;205;Europe/Berlin;2017-04-26;Germany;51.34401, 11.63735
2844654;Roßlau;Rosslau;Roslau,Rosslau,Rosslau Elbe,Roßlau,Roßlau Elbe,luo si lao,Рослау,罗斯劳;P;PPLX;DE;Germany;;14;00;15001;15001000;12183;;71;Europe/Berlin;2022-08-04;Germany;51.88736, 12.24192
2810284;Westerland;Westerland;GWT,Vesterland,Waeaesterloen',Weesterloen,Weesterlön,Westerland,Wäästerlön',Вестерланд;P;PPLX;DE;Germany;;10;00;01054;01054168;12500;;8;Europe/Berlin;2022-08-05;Germany;54.9079, 8.30326
2815076;Waldenbuch;Waldenbuch;Val'denbukh,Valdenbukh,Valdenbux,faldnbwkh,valdenbukhi,wa er deng bu,waldnbwkh,Валденбух,Вальденбух,Վալդենբուխ,فالدنبوخ,والدنبوخ,ვალდენბუხი,瓦尔登布;P;PPL;DE;Germany;;01;081;08115;08115048;8803;;347;Europe/Berlin;2012-06-05;Germany;48.6383, 9.13256
2815812;Waabs;Waabs;Vabs,Waabs,wa bu si,Вабс,瓦布斯;P;PPLA4;DE;Germany;;10;00;01058;01058166;1462;;32;Europe/Berlin;2011-04-25;Germany;54.53333, 9.98333
3012780;Ingré;Ingre;Engre,Ingre,Ingré,an ge lei,Енгре,安格雷;P;PPL;FR;France;;24;45;452;45169;8001;;119;Europe/Paris;2016-02-18;France;47.91995, 1.82778
3013208;Holnon;Holnon;Holnon;P;PPL;FR;France;;32;02;023;02382;1348;;115;Europe/Paris;2016-02-18;France;49.86086, 3.21509
3020300;Éleu-dit-Leauwette;Eleu-dit-Leauwette;Ele di Lovet,Ele-di-Lovett,Eleu,Eleu-dit-Leauwette,Liauwette,ai lei di luo wei te,alyw dyt lyawyt,Éleu-dit-Leauwette,Еле ди Ловет,Еле-ди-Ловетт,Еле-ді-Ловетт,إليو ديت لياويت,埃勒迪洛韦特;P;PPL;FR;France;;32;62;627;62291;2962;;55;Europe/Paris;2019-02-18;France;50.42147, 2.81079
2969465;Vezin-le-Coquet;Vezin-le-Coquet;Gwezin,Vezin,Vezin-le-Coquet;P;PPL;FR;France;;53;35;353;35353;4416;;42;Europe/Paris;2020-08-12;France;48.11897, -1.7563
2971825;Trémuson;Tremuson;Tremjuzon,Tremuson,Tremuzon,Trémuson,te lei mi song,trmwswn,Тремюзон,ترموسون,特雷米松;P;PPL;FR;France;;53;22;224;22372;1763;;142;Europe/Paris;2020-08-12;France;48.52399, -2.84962
2972214;Tournon-sur-Rhône;Tournon-sur-Rhone;Tornon,Tournon-sur-Rhone,Tournon-sur-Rhône,Turnon-sjur-Ron,Turnonium,luo ne he pan tu er nong,tourunon=shuru=ronu,Турнон-сюр-Рон,トゥルノン＝シュル＝ローヌ,罗讷河畔图尔农;P;PPLA3;FR;France;;84;07;073;07324;10571;;130;Europe/Paris;2017-03-14;France;45.06667, 4.83333
2977774;Saint-Pair-sur-Mer;Saint-Pair-sur-Mer;Pair-Libre,Saint-Pair,Saint-Pair-sur-Mer,Sen-Per-sjur-Mer,bin hai sheng pei,Сен-Пер-сюр-Мер,سینٹ-پیر-سر-مر,滨海圣佩;P;PPL;FR;France;;28;50;501;50532;3741;;22;Europe/Paris;2016-02-18;France;48.81455, -1.56761
2978866;Saint-Laurent-sur-Saône;Saint-Laurent-sur-Saone;Ain-sur-Saone,Ain-sur-Saône,Saint-Laurent,Saint-Laurent-de-l'Ain,Saint-Laurent-les-Macon,Saint-Laurent-lès-Macon;P;PPL;FR;France;;84;01;012;01370;1798;;178;Europe/Paris;2016-02-18;France;46.30532, 4.84119
2979289;Saint-Jean-des-Baisants;Saint-Jean-des-Baisants;Saint-Jean-des-Baisants,Sen-Zhan-de-Bezan,sheng rang dai bai sheng,Сен-Жан-де-Безан,سینٹ-ژاں -دس-بیسنٹس,圣让代拜圣;P;PPL;FR;France;;28;50;504;50492;1019;;207;Europe/Paris;2016-02-18;France;49.09371, -0.97289
2986801;Plénée-Jugon;Plenee-Jugon;Plened-Yugon,Plenee-Jugon,Plénée-Jugon;P;PPL;FR;France;;53;22;224;22185;2405;;68;Europe/Paris;2020-08-12;France;48.36451, -2.40015
2990482;Neuvy-Saint-Sépulchre;Neuvy-Saint-Sepulchre;Neuvy,Neuvy-Saint-Sepulchre,Neuvy-Saint-Sepulcre,Neuvy-Saint-Sépulchre,Neuvy-Saint-Sépulcre,Neuvy-sur-Bouzanne,Nevi-Sen-Sepjul'shr,Njovi-Sen-Sepjul'kr,ne wei sheng sai pi er ke er,nwwy-sn-spwlqr,Неві-Сен-Сепюльшр,Нёви-Сен-Сепюлькр,נווי-סן-ספולקר,讷维圣塞皮尔克尔;P;PPL;FR;France;;24;36;363;36141;1625;;192;Europe/Paris;2020-06-10;France;46.59781, 1.80601
2990958;Nanteuil-le-Haudouin;Nanteuil-le-Haudouin;Nantej-le-Oduen,Nanteuil,Nanteuil-le-Haudouin,Nantjoj-le-Oduehn,nan te yi lai ao du an,Нантей-ле-Одуен,Нантёй-ле-Одуэн,南特伊莱奥杜安;P;PPL;FR;France;;32;60;604;60446;3359;;92;Europe/Paris;2016-02-18;France;49.14082, 2.81142
3002986;Le Pêchereau;Le Pechereau;Le Pechereau,Le Pêchereau,Le-Peshero,Pechereau,Pêchereau,lei pei xie luo,Ле-Пешеро,勒佩谢罗;P;PPL;FR;France;;24;36;362;36154;1906;;122;Europe/Paris;2016-02-18;France;46.57677, 1.54743
3037943;Ambérieu-en-Bugey;Amberieu-en-Bugey;Amber'jo-an-Bjuzhe,Ambere-an-Bjuzhe,Amberieu,Amberieu-en-Bugey,Amberioex,Amberyo an Byuze,Ambèriœx,Ambérieu,Ambérieu-en-Bugey,Omberju-on-Buzhi,Saint-Amberieu,Saint-Ambérieu,ambryw-an-bwgy,ambyryw-awn-bwghy,ang bei e ang bi re,angbelioeangbwije,Амберьё-ан-Бюже,Амберє-ан-Бюже,Омберју-он-Бужи,Ամբերյո ան Բյուժե,آمبریو-آں-بوژے,أمبيريو-أون-بوغي,امبریو-ان-بوگی,昂贝略昂比热,앙베리외앙뷔제;P;PPL;FR;France;;84;01;011;01004;13260;;247;Europe/Paris;2019-06-05;France;45.95932, 5.3516
3022267;Crouy-sur-Ourcq;Crouy-sur-Ourcq;Crouy,Crouy-sur-Ourcq,Kru sir Urk,Krui-sjur-Urk,wu er ke he pan ke lu yi,Кру сир Урк,Круи-сюр-Урк,Круї-сюр-Урк,烏爾克河畔克魯伊;P;PPL;FR;France;;11;77;771;77148;1681;;65;Europe/Paris;2016-02-18;France;49.0898, 3.0753
2754226;Het Oostrik;Het Oostrik;;P;PPL;NL;Netherlands;;15;0150;;;2380;;7;Europe/Amsterdam;2017-03-24;Netherlands;52.25, 6.21667
2859277;Oberröblingen;Oberroeblingen;;P;PPL;DE;Germany;;14;00;15087;15087370;1701;;130;Europe/Berlin;2015-09-04;Germany;51.43705, 11.3075
2881770;Lambrechtshagen;Lambrechtshagen;Lambrechtshagen,Lambrekhtkhagen,Lambrekhtskhagen,lan bu lei xi ci ha gen,Ламбрехтсхаген,Ламбрехтхаген,兰布雷希茨哈根;P;PPL;DE;Germany;;12;00;13072;13072064;3016;;16;Europe/Berlin;2015-09-05;Germany;54.10208, 12.01645
2883580;Kroppenstedt;Kroppenstedt;Kropenshtet,Kroppenshtedt,Kroppenstedt,ke luo peng si te,krwbnshtyt,Кропенштет,Кроппенштедт,كروبنشتيت,کرپن‌اشتت,克罗彭斯特;P;PPL;DE;Germany;;14;00;15083;15083355;1681;;95;Europe/Berlin;2015-09-05;Germany;51.94211, 11.30841
2919794;Glöthe;Gloethe;;P;PPL;DE;Germany;;14;00;15089;15089310;1082;;73;Europe/Berlin;2015-09-05;Germany;51.91, 11.67471
